date,description,amount,manual_category,gst_rate,gst_amount
2021-11-05,Whiteboard Markers,-742.9,Office Supplies,18,113.32
2021-11-05,Uber/Ola Rides,-8616.9,Travel,5,410.33
2021-11-05,Train Tickets,-8239.63,Travel,12,882.82
2021-11-06,New Laptop (Dell),-36247.97,Hardware,18,5529.35
2021-11-06,Monitor Screen,-14431.57,Hardware,18,2201.43
2021-11-06,Adobe Creative Cloud,-1539.0,Software,18,234.76
2021-11-06,Product Sales,315332.37,Revenue,18,48101.55
2021-11-07,Zoom Pro License,-2803.7,Software,18,427.68
2021-11-08,Diwali Gifts,-1532.06,Other,5,72.96
2021-11-08,Train Tickets,-8286.37,Travel,18,1264.02
2021-11-09,SaaS Subscription (Jira),-5213.62,Software,18,795.3
2021-11-09,Adobe Creative Cloud,-4386.36,Software,18,669.11
2021-11-09,Flight to Mumbai,-896.38,Travel,5,42.68
2021-11-10,Monthly Internet & Phone,-5970.522189486787,Utilities,18,910.7576221251031
2021-11-11,Monitor Screen,-79829.81,Hardware,18,12177.43
2021-11-11,Mouse & Keyboards,-81110.97,Hardware,18,12372.86
2021-11-12,Legal Consultation,-3333.22,Professional Services,18,508.46
2021-11-13,Flight to Mumbai,-10622.14,Travel,18,1620.33
2021-11-14,Product Sales,227482.7,Revenue,18,34700.75
2021-11-14,Mouse & Keyboards,-86283.73,Hardware,18,13161.92
2021-11-14,Server Rack Equipment,-14574.89,Hardware,18,2223.29
2021-11-14,Train Tickets,-6713.45,Travel,12,719.3
2021-11-15,Desk Organizers,-599.99,Office Supplies,12,64.29
2021-11-15,Legal Consultation,-1644.56,Professional Services,18,250.87
2021-11-15,New Laptop (Dell),-22077.46,Hardware,18,3367.75
2021-11-18,Client Payment - Project A,207267.32,Revenue,18,31617.05
2021-11-18,Diwali Gifts,-1627.45,Other,12,174.37
2021-11-19,Staples Order,-533.99,Office Supplies,12,57.21
2021-11-19,Facebook Ads,-12963.72,Marketing,18,1977.52
2021-11-20,Monitor Screen,-26162.34,Hardware,18,3990.87
2021-11-20,New Laptop (Dell),-77891.45,Hardware,18,11881.75
2021-11-21,Toner Cartridges,-4847.35,Office Supplies,12,519.36
2021-11-21,Google Ads Campaign,-3163.21,Marketing,18,482.52
2021-11-22,Uber/Ola Rides,-15672.82,Travel,12,1679.23
2021-11-22,Mouse & Keyboards,-38726.83,Hardware,18,5907.48
2021-11-23,Microsoft 365,-3957.53,Software,18,603.69
2021-11-23,Mouse & Keyboards,-93244.91,Hardware,18,14223.8
2021-11-23,Monitor Screen,-15480.22,Hardware,18,2361.39
2021-11-24,Printer Paper,-3373.94,Office Supplies,12,361.49
2021-11-25,Staples Order,-1539.01,Office Supplies,18,234.76
2021-11-25,Google Ads Campaign,-22363.78,Marketing,18,3411.42
2021-11-26,Diwali Gifts,-5552.3,Other,12,594.89
2021-11-27,Adobe Creative Cloud,-5839.75,Software,18,890.81
2021-11-27,Repairs & Maintenance,-1102.22,Other,18,168.14
2021-11-27,Coffee for Pantry,-2046.29,Other,18,312.15
2021-11-28,Monthly Asset Depreciation,-15000.0,Depreciation,0,0.0
2021-11-28,Bank Loan Interest,-8000.0,Interest,0,0.0
2021-11-28,Toner Cartridges,-3996.8,Office Supplies,12,428.23
2021-12-01,HR Consultant,-2557.98,Professional Services,18,390.2
2021-12-01,Ad Revenue,250222.02,Revenue,18,38169.46
2021-12-02,Train Tickets,-2932.53,Travel,18,447.34
2021-12-02,Uber/Ola Rides,-16118.46,Travel,18,2458.75
2021-12-02,LinkedIn Promo,-12245.26,Marketing,18,1867.92
2021-12-03,Marketing Agency Fees,-656.5,Professional Services,18,100.14
2021-12-03,Server Rack Equipment,-62682.55,Hardware,18,9561.74
2021-12-03,Ad Revenue,333706.82,Revenue,18,50904.43
2021-12-04,SaaS Subscription (Jira),-3792.72,Software,18,578.55
2021-12-04,Uber/Ola Rides,-6637.16,Travel,12,711.12
2021-12-04,Hotel Stay - Client Visit,-4300.16,Travel,5,204.77
2021-12-05,Office Rent,-59000.0,Rent,18,9000.0
2021-12-05,Repairs & Maintenance,-2237.25,Other,12,239.71
2021-12-07,Diwali Gifts,-5130.64,Other,12,549.71
2021-12-08,Marketing Agency Fees,-5416.82,Professional Services,18,826.29
2021-12-08,Train Tickets,-11965.65,Travel,12,1282.03
2021-12-08,Uber/Ola Rides,-2158.23,Travel,18,329.22
2021-12-09,SaaS Subscription (Jira),-1611.44,Software,18,245.81
2021-12-10,Monthly Internet & Phone,-7554.493811958901,Utilities,18,1152.3804119937306
2021-12-10,Whiteboard Markers,-476.98,Office Supplies,12,51.11
2021-12-11,Marketing Agency Fees,-3246.32,Professional Services,18,495.2
2021-12-11,Online Store Sales,61836.82,Revenue,18,9432.74
2021-12-12,Diwali Gifts,-5511.74,Other,18,840.77
2021-12-12,Marketing Agency Fees,-4251.65,Professional Services,18,648.56
2021-12-13,Hotel Stay - Client Visit,-5185.2,Travel,5,246.91
2021-12-15,Facebook Ads,-20419.73,Marketing,18,3114.87
2021-12-15,Whiteboard Markers,-4678.42,Office Supplies,12,501.26
2021-12-16,LinkedIn Promo,-3220.11,Marketing,18,491.2
2021-12-16,Marketing Agency Fees,-5297.58,Professional Services,18,808.11
2021-12-19,Adobe Creative Cloud,-3978.49,Software,18,606.89
2021-12-20,Service Contract Q2,262664.43,Revenue,18,40067.46
2021-12-20,Server Rack Equipment,-90675.51,Hardware,18,13831.86
2021-12-21,Ad Revenue,154095.14,Revenue,18,23506.04
2021-12-21,SaaS Subscription (Jira),-4763.91,Software,18,726.7
2021-12-21,Whiteboard Markers,-2874.84,Office Supplies,12,308.02
2021-12-22,Adobe Creative Cloud,-3114.67,Software,18,475.12
2021-12-23,Accounting Audit,-5253.96,Professional Services,18,801.45
2021-12-23,Marketing Agency Fees,-2992.04,Professional Services,18,456.41
2021-12-23,Legal Consultation,-4763.37,Professional Services,18,726.62
2021-12-23,Uber/Ola Rides,-2765.71,Travel,18,421.89
2021-12-24,Toner Cartridges,-4714.69,Office Supplies,18,719.19
2021-12-24,Print Media Ad,-11754.22,Marketing,18,1793.02
2021-12-24,Mouse & Keyboards,-21177.1,Hardware,18,3230.4
2021-12-24,Online Store Sales,228892.92,Revenue,18,34915.87
2021-12-24,Monitor Screen,-64255.5,Hardware,18,9801.69
2021-12-26,Cleaning Services,-2197.79,Other,12,235.48
2021-12-26,Ad Revenue,276216.06,Revenue,18,42134.65
2021-12-26,Zoom Pro License,-1521.64,Software,18,232.11
2021-12-26,Coffee for Pantry,-1322.84,Other,18,201.79
2021-12-27,Desk Organizers,-2312.62,Office Supplies,18,352.77
2021-12-28,Monthly Asset Depreciation,-15000.0,Depreciation,0,0.0
2021-12-28,Bank Loan Interest,-8000.0,Interest,0,0.0
2021-12-28,Monitor Screen,-22417.83,Hardware,18,3419.67
2021-12-28,Mouse & Keyboards,-25004.46,Hardware,18,3814.24
2021-12-30,Online Store Sales,266026.72,Revenue,18,40580.35
2021-12-30,Repairs & Maintenance,-2177.24,Other,5,103.68
2021-12-31,Diwali Gifts,-4920.04,Other,5,234.29
2021-12-31,Ad Revenue,122645.57,Revenue,18,18708.65
2021-12-31,New Laptop (Dell),-65552.35,Hardware,18,9999.51
2022-01-01,Toner Cartridges,-1120.0,Office Supplies,18,170.85
2022-01-01,Mouse & Keyboards,-74430.39,Hardware,18,11353.79
2022-01-01,AWS Cloud Bill,-4197.19,Software,18,640.25
2022-01-02,Monitor Screen,-103764.39,Hardware,18,15828.47
2022-01-02,Flight to Mumbai,-13596.87,Travel,12,1456.81
2022-01-02,Consulting Fees,94788.54,Revenue,18,14459.27
2022-01-03,Uber/Ola Rides,-18375.6,Travel,18,2803.06
2022-01-03,Print Media Ad,-12538.19,Marketing,18,1912.61
2022-01-03,AWS Cloud Bill,-3532.22,Software,18,538.81
2022-01-04,SaaS Subscription (Jira),-680.64,Software,18,103.83
2022-01-04,Desk Organizers,-5929.18,Office Supplies,12,635.27
2022-01-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-01-05,LinkedIn Promo,-6801.19,Marketing,18,1037.47
2022-01-05,Whiteboard Markers,-4196.42,Office Supplies,12,449.62
2022-01-06,Ad Revenue,301594.14,Revenue,18,46005.89
2022-01-06,Staples Order,-1007.27,Office Supplies,12,107.92
2022-01-08,Uber/Ola Rides,-16973.62,Travel,12,1818.6
2022-01-08,Mouse & Keyboards,-58152.45,Hardware,18,8870.71
2022-01-09,Accounting Audit,-3716.51,Professional Services,18,566.93
2022-01-10,Monthly Internet & Phone,-10005.016826207271,Utilities,18,1526.18900738755
2022-01-10,Adobe Creative Cloud,-4887.45,Software,18,745.54
2022-01-10,Flight to Mumbai,-17257.48,Travel,5,821.78
2022-01-11,Hotel Stay - Client Visit,-17866.75,Travel,18,2725.44
2022-01-11,Marketing Agency Fees,-1664.04,Professional Services,18,253.84
2022-01-12,LinkedIn Promo,-14337.69,Marketing,18,2187.11
2022-01-12,Server Rack Equipment,-11795.9,Hardware,18,1799.37
2022-01-13,Online Store Sales,344560.99,Revenue,18,52560.15
2022-01-14,Marketing Agency Fees,-4070.38,Professional Services,18,620.91
2022-01-14,Online Store Sales,222072.06,Revenue,18,33875.4
2022-01-16,Server Rack Equipment,-36310.66,Hardware,18,5538.91
2022-01-16,Server Rack Equipment,-90209.59,Hardware,18,13760.78
2022-01-17,Coffee for Pantry,-3351.27,Other,5,159.58
2022-01-17,Staples Order,-1947.95,Office Supplies,12,208.71
2022-01-17,Uber/Ola Rides,-14086.23,Travel,5,670.77
2022-01-17,Coffee for Pantry,-3342.29,Other,5,159.16
2022-01-19,Printer Paper,-3090.29,Office Supplies,12,331.1
2022-01-20,Legal Consultation,-5958.08,Professional Services,18,908.86
2022-01-20,Google Ads Campaign,-1811.25,Marketing,18,276.29
2022-01-20,New Laptop (Dell),-57948.91,Hardware,18,8839.66
2022-01-21,Repairs & Maintenance,-1714.17,Other,5,81.63
2022-01-24,HR Consultant,-3506.53,Professional Services,18,534.89
2022-01-24,Accounting Audit,-1701.77,Professional Services,18,259.59
2022-01-25,Ad Revenue,209255.81,Revenue,18,31920.38
2022-01-25,Uber/Ola Rides,-11787.64,Travel,12,1262.96
2022-01-26,Toner Cartridges,-4317.09,Office Supplies,12,462.55
2022-01-27,Cleaning Services,-2410.16,Other,5,114.77
2022-01-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-01-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-01-28,Staples Order,-336.29,Office Supplies,12,36.03
2022-01-29,Hotel Stay - Client Visit,-3653.74,Travel,12,391.47
2022-01-29,Facebook Ads,-6548.89,Marketing,18,998.98
2022-01-29,Client Payment - Project A,201597.36,Revenue,18,30752.14
2022-01-30,Print Media Ad,-18866.16,Marketing,18,2877.89
2022-01-31,Coffee for Pantry,-3122.02,Other,5,148.67
2022-01-31,Cleaning Services,-5801.72,Other,12,621.61
2022-01-31,New Laptop (Dell),-107381.19,Hardware,18,16380.18
2022-02-01,Online Store Sales,390961.32,Revenue,18,59638.17
2022-02-01,Repairs & Maintenance,-446.72,Other,5,21.27
2022-02-01,Cleaning Services,-1378.36,Other,5,65.64
2022-02-02,Mouse & Keyboards,-90741.76,Hardware,18,13841.96
2022-02-02,Toner Cartridges,-2682.43,Office Supplies,12,287.4
2022-02-03,Online Store Sales,338231.35,Revenue,18,51594.61
2022-02-03,New Laptop (Dell),-37826.7,Hardware,18,5770.18
2022-02-03,Hotel Stay - Client Visit,-13547.91,Travel,18,2066.63
2022-02-04,Train Tickets,-9058.32,Travel,5,431.35
2022-02-04,Repairs & Maintenance,-977.64,Other,5,46.55
2022-02-04,Adobe Creative Cloud,-6678.64,Software,18,1018.78
2022-02-04,Diwali Gifts,-4385.66,Other,5,208.84
2022-02-04,Product Sales,156431.76,Revenue,18,23862.47
2022-02-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-02-05,AWS Cloud Bill,-5054.46,Software,18,771.02
2022-02-06,Flight to Mumbai,-6730.81,Travel,12,721.16
2022-02-06,Facebook Ads,-22973.33,Marketing,18,3504.41
2022-02-06,Zoom Pro License,-4145.05,Software,18,632.3
2022-02-07,Online Store Sales,346139.78,Revenue,18,52800.98
2022-02-07,Facebook Ads,-21584.2,Marketing,18,3292.51
2022-02-08,Staples Order,-2402.65,Office Supplies,12,257.43
2022-02-09,Marketing Agency Fees,-401.86,Professional Services,18,61.3
2022-02-10,Monthly Internet & Phone,-10465.60686018884,Utilities,18,1596.4485040966026
2022-02-11,Train Tickets,-10633.75,Travel,5,506.37
2022-02-11,Toner Cartridges,-5766.98,Office Supplies,18,879.71
2022-02-12,Diwali Gifts,-4759.61,Other,5,226.65
2022-02-13,Accounting Audit,-2108.63,Professional Services,18,321.66
2022-02-13,Marketing Agency Fees,-5297.8,Professional Services,18,808.14
2022-02-14,Diwali Gifts,-4385.32,Other,18,668.95
2022-02-14,Train Tickets,-19458.61,Travel,18,2968.26
2022-02-14,Mouse & Keyboards,-34838.72,Hardware,18,5314.38
2022-02-15,Accounting Audit,-1632.49,Professional Services,18,249.02
2022-02-15,Desk Organizers,-1582.17,Office Supplies,12,169.52
2022-02-16,Whiteboard Markers,-4286.44,Office Supplies,12,459.26
2022-02-16,LinkedIn Promo,-9895.11,Marketing,18,1509.42
2022-02-16,Flight to Mumbai,-14224.74,Travel,12,1524.08
2022-02-17,Toner Cartridges,-4941.55,Office Supplies,18,753.8
2022-02-17,Flight to Mumbai,-11652.66,Travel,18,1777.53
2022-02-18,Adobe Creative Cloud,-2114.8,Software,18,322.6
2022-02-18,Legal Consultation,-3369.24,Professional Services,18,513.95
2022-02-18,Google Ads Campaign,-18069.41,Marketing,18,2756.35
2022-02-18,Coffee for Pantry,-6007.83,Other,18,916.45
2022-02-19,Repairs & Maintenance,-3829.78,Other,12,410.33
2022-02-19,Staples Order,-4408.25,Office Supplies,12,472.31
2022-02-19,Hotel Stay - Client Visit,-3430.86,Travel,12,367.59
2022-02-19,Toner Cartridges,-3517.55,Office Supplies,18,536.58
2022-02-19,Diwali Gifts,-1753.26,Other,12,187.85
2022-02-21,Google Ads Campaign,-15421.85,Marketing,18,2352.49
2022-02-21,Accounting Audit,-4480.86,Professional Services,18,683.52
2022-02-21,Mouse & Keyboards,-73947.07,Hardware,18,11280.06
2022-02-22,Microsoft 365,-5102.77,Software,18,778.39
2022-02-22,Hotel Stay - Client Visit,-2720.23,Travel,12,291.45
2022-02-22,Flight to Mumbai,-4618.58,Travel,18,704.53
2022-02-23,Flight to Mumbai,-9804.43,Travel,18,1495.59
2022-02-23,Diwali Gifts,-1233.74,Other,5,58.75
2022-02-24,AWS Cloud Bill,-4972.19,Software,18,758.47
2022-02-26,Server Rack Equipment,-10582.93,Hardware,18,1614.35
2022-02-26,Google Ads Campaign,-25905.6,Marketing,18,3951.7
2022-02-26,Product Sales,219052.91,Revenue,18,33414.85
2022-02-27,Uber/Ola Rides,-575.03,Travel,18,87.72
2022-02-27,Legal Consultation,-1738.03,Professional Services,18,265.12
2022-02-27,Diwali Gifts,-3988.53,Other,18,608.42
2022-02-27,Monitor Screen,-46253.01,Hardware,18,7055.54
2022-02-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-02-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-02-28,Facebook Ads,-19304.49,Marketing,18,2944.75
2022-02-28,Repairs & Maintenance,-5273.26,Other,18,804.4
2022-03-01,Legal Consultation,-2602.94,Professional Services,18,397.06
2022-03-01,Staples Order,-943.89,Office Supplies,12,101.13
2022-03-01,Adobe Creative Cloud,-6155.05,Software,18,938.91
2022-03-01,Consulting Fees,375708.83,Revenue,18,57311.52
2022-03-02,Microsoft 365,-1579.24,Software,18,240.9
2022-03-03,Cleaning Services,-5105.92,Other,12,547.06
2022-03-03,Diwali Gifts,-2529.62,Other,5,120.46
2022-03-04,Monitor Screen,-19133.47,Hardware,18,2918.66
2022-03-04,Repairs & Maintenance,-2117.71,Other,12,226.9
2022-03-04,Desk Organizers,-6335.22,Office Supplies,18,966.39
2022-03-04,Cleaning Services,-5645.22,Other,18,861.13
2022-03-04,Cleaning Services,-3374.51,Other,5,160.69
2022-03-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-03-05,Staples Order,-1090.54,Office Supplies,12,116.84
2022-03-05,Accounting Audit,-6739.71,Professional Services,18,1028.09
2022-03-07,Online Store Sales,309813.13,Revenue,18,47259.63
2022-03-08,Uber/Ola Rides,-743.41,Travel,5,35.4
2022-03-08,New Laptop (Dell),-102444.69,Hardware,18,15627.16
2022-03-09,LinkedIn Promo,-13051.57,Marketing,18,1990.92
2022-03-09,Print Media Ad,-19475.34,Marketing,18,2970.81
2022-03-09,Printer Paper,-6603.22,Office Supplies,18,1007.27
2022-03-09,New Laptop (Dell),-69784.19,Hardware,18,10645.05
2022-03-10,Monthly Internet & Phone,-8588.557401764201,Utilities,18,1310.1189256928442
2022-03-10,AWS Cloud Bill,-1823.52,Software,18,278.16
2022-03-10,Whiteboard Markers,-5128.42,Office Supplies,12,549.47
2022-03-10,Microsoft 365,-2374.55,Software,18,362.22
2022-03-11,Monitor Screen,-78963.89,Hardware,18,12045.34
2022-03-11,Server Rack Equipment,-73183.24,Hardware,18,11163.55
2022-03-11,Printer Paper,-741.03,Office Supplies,18,113.04
2022-03-11,Server Rack Equipment,-86114.05,Hardware,18,13136.04
2022-03-12,New Laptop (Dell),-80683.18,Hardware,18,12307.6
2022-03-12,Mouse & Keyboards,-39534.25,Hardware,18,6030.65
2022-03-14,Microsoft 365,-2448.63,Software,18,373.52
2022-03-14,Repairs & Maintenance,-2063.09,Other,12,221.05
2022-03-14,LinkedIn Promo,-3475.64,Marketing,18,530.18
2022-03-14,Ad Revenue,332672.14,Revenue,18,50746.6
2022-03-15,Client Payment - Project A,111132.41,Revenue,18,16952.4
2022-03-15,Repairs & Maintenance,-3288.53,Other,12,352.34
2022-03-15,Desk Organizers,-4344.39,Office Supplies,18,662.7
2022-03-15,Repairs & Maintenance,-3258.2,Other,5,155.15
2022-03-15,Ad Revenue,109270.86,Revenue,18,16668.44
2022-03-15,Mouse & Keyboards,-30315.04,Hardware,18,4624.33
2022-03-16,Print Media Ad,-5298.99,Marketing,18,808.32
2022-03-16,Monitor Screen,-72296.61,Hardware,18,11028.3
2022-03-16,Diwali Gifts,-1454.51,Other,18,221.88
2022-03-17,Microsoft 365,-4741.0,Software,18,723.2
2022-03-18,Diwali Gifts,-4535.62,Other,5,215.98
2022-03-18,Facebook Ads,-4225.72,Marketing,18,644.6
2022-03-19,LinkedIn Promo,-22124.14,Marketing,18,3374.87
2022-03-19,Coffee for Pantry,-821.95,Other,12,88.07
2022-03-20,Server Rack Equipment,-54221.91,Hardware,18,8271.14
2022-03-20,New Laptop (Dell),-56678.87,Hardware,18,8645.93
2022-03-20,Whiteboard Markers,-1573.66,Office Supplies,18,240.05
2022-03-20,Coffee for Pantry,-5300.99,Other,12,567.96
2022-03-20,Zoom Pro License,-5020.84,Software,18,765.89
2022-03-21,Server Rack Equipment,-97083.89,Hardware,18,14809.41
2022-03-21,Uber/Ola Rides,-1750.95,Travel,5,83.38
2022-03-22,Cleaning Services,-995.65,Other,5,47.41
2022-03-22,Product Sales,161393.41,Revenue,18,24619.33
2022-03-23,LinkedIn Promo,-9521.39,Marketing,18,1452.42
2022-03-23,AWS Cloud Bill,-779.29,Software,18,118.87
2022-03-24,Accounting Audit,-3048.38,Professional Services,18,465.01
2022-03-24,Hotel Stay - Client Visit,-4205.52,Travel,5,200.26
2022-03-27,Monitor Screen,-13926.5,Hardware,18,2124.38
2022-03-27,Legal Consultation,-2025.67,Professional Services,18,309.0
2022-03-27,Hotel Stay - Client Visit,-9147.35,Travel,12,980.07
2022-03-27,Legal Consultation,-1745.7,Professional Services,18,266.29
2022-03-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-03-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-03-28,Zoom Pro License,-3976.81,Software,18,606.63
2022-03-28,AWS Cloud Bill,-1270.96,Software,18,193.87
2022-03-29,Adobe Creative Cloud,-5647.18,Software,18,861.43
2022-03-29,Train Tickets,-17483.92,Travel,5,832.57
2022-03-29,Desk Organizers,-5273.11,Office Supplies,18,804.37
2022-03-30,Whiteboard Markers,-746.42,Office Supplies,18,113.86
2022-03-30,Zoom Pro License,-2242.9,Software,18,342.14
2022-03-31,Train Tickets,-10696.36,Travel,12,1146.04
2022-04-01,Marketing Agency Fees,-4197.27,Professional Services,18,640.26
2022-04-01,Train Tickets,-4605.78,Travel,5,219.32
2022-04-01,Cleaning Services,-2110.2,Other,5,100.49
2022-04-02,New Laptop (Dell),-47175.4,Hardware,18,7196.25
2022-04-02,New Laptop (Dell),-100060.86,Hardware,18,15263.52
2022-04-03,Toner Cartridges,-1014.16,Office Supplies,12,108.66
2022-04-04,Hotel Stay - Client Visit,-11625.05,Travel,5,553.57
2022-04-04,AWS Cloud Bill,-6281.03,Software,18,958.12
2022-04-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-04-05,LinkedIn Promo,-26595.98,Marketing,18,4057.01
2022-04-06,Product Sales,327774.64,Revenue,18,49999.52
2022-04-06,Desk Organizers,-684.79,Office Supplies,18,104.46
2022-04-06,Microsoft 365,-5618.77,Software,18,857.1
2022-04-06,Repairs & Maintenance,-4112.62,Other,12,440.64
2022-04-07,Zoom Pro License,-5974.24,Software,18,911.32
2022-04-09,Monitor Screen,-62318.85,Hardware,18,9506.26
2022-04-09,Zoom Pro License,-5757.59,Software,18,878.28
2022-04-10,Monthly Internet & Phone,-6505.536989534229,Utilities,18,992.370049250984
2022-04-12,LinkedIn Promo,-4868.85,Marketing,18,742.71
2022-04-12,Flight to Mumbai,-5806.11,Travel,18,885.68
2022-04-12,LinkedIn Promo,-15024.83,Marketing,18,2291.92
2022-04-15,Hotel Stay - Client Visit,-16883.41,Travel,12,1808.94
2022-04-15,Adobe Creative Cloud,-3513.85,Software,18,536.01
2022-04-15,Uber/Ola Rides,-1346.66,Travel,12,144.28
2022-04-16,Diwali Gifts,-3396.47,Other,5,161.74
2022-04-17,AWS Cloud Bill,-3623.39,Software,18,552.72
2022-04-17,Desk Organizers,-3106.01,Office Supplies,12,332.79
