date,description,amount,manual_category,gst_rate,gst_amount
2021-10-28,Mouse & Keyboards,-82852.48,Hardware,18,12638.51
2021-10-28,Client Payment - Project A,287010.87,Revenue,18,43781.32
2021-10-28,Toner Cartridges,-4144.61,Office Supplies,12,444.07
2021-10-28,Hotel Stay - Client Visit,-2740.16,Travel,12,293.59
2021-10-29,Hotel Stay - Client Visit,-8582.93,Travel,18,1309.26
2021-10-30,Printer Paper,-909.36,Office Supplies,18,138.72
2021-10-30,Google Ads Campaign,-13284.8,Marketing,18,2026.5
2021-10-31,Print Media Ad,-14730.7,Marketing,18,2247.06
2021-10-31,Mouse & Keyboards,-60741.62,Hardware,18,9265.67
2021-11-01,Adobe Creative Cloud,-3950.29,Software,18,602.59
2021-11-01,Marketing Agency Fees,-4540.46,Professional Services,18,692.61
2021-11-01,AWS Cloud Bill,-4493.25,Software,18,685.41
2021-11-02,Accounting Audit,-2543.09,Professional Services,18,387.93
2021-11-02,LinkedIn Promo,-9620.66,Marketing,18,1467.56
2021-11-03,Coffee for Pantry,-1380.22,Other,18,210.54
2021-11-03,Hotel Stay - Client Visit,-16614.16,Travel,12,1780.09
2021-11-03,LinkedIn Promo,-13498.87,Marketing,18,2059.15
2021-11-03,Repairs & Maintenance,-3797.25,Other,18,579.24
2021-11-05,Office Rent,-59000.0,Rent,18,9000.0
2021-11-05,Adobe Creative Cloud,-4330.54,Software,18,660.59
2021-11-06,Hotel Stay - Client Visit,-8301.47,Travel,18,1266.33
2021-11-06,Desk Organizers,-4327.59,Office Supplies,18,660.14
2021-11-08,Product Sales,156881.05,Revenue,18,23931.01
2021-11-08,SaaS Subscription (Jira),-4654.79,Software,18,710.05
2021-11-09,Marketing Agency Fees,-5270.76,Professional Services,18,804.01
2021-11-09,Repairs & Maintenance,-3725.27,Other,12,399.14
2021-11-09,Marketing Agency Fees,-3976.57,Professional Services,18,606.6
2021-11-10,Monthly Internet & Phone,-6708.150636292701,Utilities,18,1023.2772157056663
2021-11-10,Hotel Stay - Client Visit,-12196.27,Travel,5,580.77
2021-11-10,Uber/Ola Rides,-14956.51,Travel,18,2281.5
2021-11-11,Desk Organizers,-982.61,Office Supplies,18,149.89
2021-11-13,Staples Order,-2712.09,Office Supplies,12,290.58
2021-11-15,Cleaning Services,-3932.0,Other,5,187.24
2021-11-15,Server Rack Equipment,-37820.22,Hardware,18,5769.19
2021-11-17,Hotel Stay - Client Visit,-11331.14,Travel,12,1214.05
2021-11-17,Cleaning Services,-2292.71,Other,18,349.74
2021-11-17,Printer Paper,-1079.42,Office Supplies,12,115.65
2021-11-18,LinkedIn Promo,-15456.64,Marketing,18,2357.79
2021-11-18,SaaS Subscription (Jira),-2806.88,Software,18,428.17
2021-11-19,Ad Revenue,59265.0,Revenue,18,9040.42
2021-11-19,Hotel Stay - Client Visit,-12474.79,Travel,12,1336.58
2021-11-19,Toner Cartridges,-2645.91,Office Supplies,18,403.61
2021-11-19,Toner Cartridges,-3062.24,Office Supplies,18,467.12
2021-11-19,Consulting Fees,73923.98,Revenue,18,11276.54
2021-11-20,Toner Cartridges,-3012.01,Office Supplies,12,322.72
2021-11-22,Train Tickets,-4561.04,Travel,18,695.75
2021-11-22,LinkedIn Promo,-1961.15,Marketing,18,299.16
2021-11-22,New Laptop (Dell),-51994.13,Hardware,18,7931.31
2021-11-22,Accounting Audit,-3666.88,Professional Services,18,559.35
2021-11-22,Flight to Mumbai,-14565.79,Travel,18,2221.9
2021-11-24,Printer Paper,-3875.04,Office Supplies,12,415.18
2021-11-24,Microsoft 365,-3496.42,Software,18,533.35
2021-11-24,Marketing Agency Fees,-1559.5,Professional Services,18,237.89
2021-11-28,Monthly Asset Depreciation,-15000.0,Depreciation,0,0.0
2021-11-28,Bank Loan Interest,-8000.0,Interest,0,0.0
2021-11-28,Toner Cartridges,-2211.14,Office Supplies,12,236.91
2021-11-28,Consulting Fees,257645.08,Revenue,18,39301.79
2021-11-28,Flight to Mumbai,-10160.96,Travel,5,483.86
2021-11-28,Cleaning Services,-2546.34,Other,12,272.82
2021-11-28,Legal Consultation,-1547.54,Professional Services,18,236.07
2021-11-29,AWS Cloud Bill,-2862.3,Software,18,436.62
2021-11-29,HR Consultant,-2662.09,Professional Services,18,406.08
2021-12-01,Accounting Audit,-5841.59,Professional Services,18,891.09
2021-12-01,Online Store Sales,220428.01,Revenue,18,33624.61
2021-12-02,LinkedIn Promo,-12593.52,Marketing,18,1921.05
2021-12-03,New Laptop (Dell),-43083.35,Hardware,18,6572.04
2021-12-03,Train Tickets,-10788.68,Travel,12,1155.93
2021-12-03,Coffee for Pantry,-2952.46,Other,18,450.38
2021-12-04,HR Consultant,-830.63,Professional Services,18,126.71
2021-12-04,Desk Organizers,-852.88,Office Supplies,18,130.1
2021-12-04,Consulting Fees,76111.63,Revenue,18,11610.25
2021-12-05,Office Rent,-59000.0,Rent,18,9000.0
2021-12-05,Zoom Pro License,-3423.6,Software,18,522.24
2021-12-07,Staples Order,-646.25,Office Supplies,18,98.58
2021-12-07,Diwali Gifts,-859.77,Other,5,40.94
2021-12-07,HR Consultant,-4622.04,Professional Services,18,705.06
2021-12-07,Online Store Sales,266300.05,Revenue,18,40622.04
2021-12-08,SaaS Subscription (Jira),-3082.04,Software,18,470.14
2021-12-08,Microsoft 365,-731.81,Software,18,111.63
2021-12-08,Ad Revenue,126822.42,Revenue,18,19345.79
2021-12-09,Monitor Screen,-78153.97,Hardware,18,11921.79
2021-12-09,Repairs & Maintenance,-5411.91,Other,12,579.85
2021-12-09,Coffee for Pantry,-1947.46,Other,12,208.66
2021-12-10,Monthly Internet & Phone,-3990.3844931969074,Utilities,18,608.7027193012232
2021-12-12,Online Store Sales,301713.92,Revenue,18,46024.16
2021-12-12,Online Store Sales,115960.0,Revenue,18,17688.81
2021-12-12,New Laptop (Dell),-21395.58,Hardware,18,3263.73
2021-12-12,Adobe Creative Cloud,-678.67,Software,18,103.53
2021-12-14,Adobe Creative Cloud,-1296.01,Software,18,197.7
2021-12-14,Google Ads Campaign,-23504.5,Marketing,18,3585.43
2021-12-14,Microsoft 365,-4714.09,Software,18,719.1
2021-12-15,Product Sales,297656.03,Revenue,18,45405.16
2021-12-15,Printer Paper,-5296.75,Office Supplies,12,567.51
2021-12-16,Train Tickets,-3121.64,Travel,18,476.18
2021-12-16,Desk Organizers,-3242.8,Office Supplies,18,494.66
2021-12-17,Print Media Ad,-21880.1,Marketing,18,3337.64
2021-12-18,Service Contract Q2,122087.83,Revenue,18,18623.57
2021-12-19,Facebook Ads,-16558.66,Marketing,18,2525.9
2021-12-19,Repairs & Maintenance,-2293.27,Other,5,109.2
2021-12-20,Mouse & Keyboards,-51521.16,Hardware,18,7859.16
2021-12-20,Marketing Agency Fees,-3815.69,Professional Services,18,582.05
2021-12-20,Adobe Creative Cloud,-1163.43,Software,18,177.47
2021-12-21,Flight to Mumbai,-7623.71,Travel,12,816.83
2021-12-21,Legal Consultation,-3242.36,Professional Services,18,494.6
2021-12-21,Zoom Pro License,-1781.57,Software,18,271.76
2021-12-22,Coffee for Pantry,-3874.88,Other,5,184.52
2021-12-23,Zoom Pro License,-1144.45,Software,18,174.58
2021-12-23,Printer Paper,-1706.65,Office Supplies,18,260.34
2021-12-24,Google Ads Campaign,-20061.71,Marketing,18,3060.26
2021-12-24,New Laptop (Dell),-18237.78,Hardware,18,2782.03
2021-12-25,Uber/Ola Rides,-252.12,Travel,12,27.01
2021-12-25,Accounting Audit,-1506.07,Professional Services,18,229.74
2021-12-25,Client Payment - Project A,98465.68,Revenue,18,15020.19
2021-12-26,Printer Paper,-1857.39,Office Supplies,18,283.33
2021-12-26,Hotel Stay - Client Visit,-3726.87,Travel,5,177.47
2021-12-26,Client Payment - Project A,257950.94,Revenue,18,39348.45
2021-12-26,Hotel Stay - Client Visit,-11373.46,Travel,12,1218.59
2021-12-27,Hotel Stay - Client Visit,-8512.64,Travel,12,912.07
2021-12-28,Monthly Asset Depreciation,-15000.0,Depreciation,0,0.0
2021-12-28,Bank Loan Interest,-8000.0,Interest,0,0.0
2021-12-28,Toner Cartridges,-3853.86,Office Supplies,18,587.88
2021-12-30,Client Payment - Project A,237069.25,Revenue,18,36163.11
2021-12-30,HR Consultant,-3506.62,Professional Services,18,534.91
2021-12-31,Server Rack Equipment,-33646.37,Hardware,18,5132.5
2021-12-31,Uber/Ola Rides,-473.09,Travel,12,50.69
2021-12-31,Facebook Ads,-5033.78,Marketing,18,767.86
2022-01-01,Online Store Sales,293725.21,Revenue,18,44805.54
2022-01-01,Accounting Audit,-3734.21,Professional Services,18,569.62
2022-01-02,Legal Consultation,-2612.32,Professional Services,18,398.49
2022-01-03,Mouse & Keyboards,-51572.59,Hardware,18,7867.01
2022-01-03,Microsoft 365,-3007.27,Software,18,458.74
2022-01-04,Accounting Audit,-560.79,Professional Services,18,85.54
2022-01-04,Toner Cartridges,-3161.18,Office Supplies,12,338.7
2022-01-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-01-05,Service Contract Q2,234762.65,Revenue,18,35811.25
2022-01-05,Train Tickets,-19277.6,Travel,18,2940.65
2022-01-05,SaaS Subscription (Jira),-4651.0,Software,18,709.47
2022-01-06,Repairs & Maintenance,-188.38,Other,18,28.74
2022-01-06,Marketing Agency Fees,-2788.24,Professional Services,18,425.33
2022-01-06,Whiteboard Markers,-3677.17,Office Supplies,18,560.92
2022-01-06,Printer Paper,-5721.06,Office Supplies,18,872.7
2022-01-07,Hotel Stay - Client Visit,-6253.28,Travel,5,297.78
2022-01-07,Monitor Screen,-71297.92,Hardware,18,10875.95
2022-01-07,Product Sales,194902.54,Revenue,18,29730.9
2022-01-07,Google Ads Campaign,-21246.14,Marketing,18,3240.94
2022-01-09,Hotel Stay - Client Visit,-19196.76,Travel,12,2056.8
2022-01-09,Flight to Mumbai,-11631.49,Travel,5,553.88
2022-01-10,Monthly Internet & Phone,-8750.665630643321,Utilities,18,1334.847299589659
2022-01-10,Hotel Stay - Client Visit,-15196.26,Travel,18,2318.07
2022-01-10,Online Store Sales,261607.2,Revenue,18,39906.18
2022-01-11,Consulting Fees,82347.99,Revenue,18,12561.56
2022-01-11,Legal Consultation,-5417.93,Professional Services,18,826.46
2022-01-12,Staples Order,-4936.64,Office Supplies,12,528.93
2022-01-12,Facebook Ads,-3062.65,Marketing,18,467.18
2022-01-14,Client Payment - Project A,266601.71,Revenue,18,40668.06
2022-01-15,SaaS Subscription (Jira),-2157.44,Software,18,329.1
2022-01-15,Cleaning Services,-3737.55,Other,5,177.98
2022-01-17,Server Rack Equipment,-52324.78,Hardware,18,7981.75
2022-01-17,Whiteboard Markers,-5716.73,Office Supplies,18,872.04
2022-01-18,Diwali Gifts,-5008.37,Other,5,238.49
2022-01-18,Toner Cartridges,-1226.27,Office Supplies,18,187.06
2022-01-19,Ad Revenue,348593.97,Revenue,18,53175.35
2022-01-19,Desk Organizers,-1895.4,Office Supplies,12,203.08
2022-01-19,Uber/Ola Rides,-9245.83,Travel,5,440.28
2022-01-19,Microsoft 365,-3071.78,Software,18,468.58
2022-01-21,Diwali Gifts,-618.2,Other,18,94.3
2022-01-21,Monitor Screen,-52249.64,Hardware,18,7970.28
2022-01-21,Printer Paper,-675.28,Office Supplies,18,103.01
2022-01-22,Monitor Screen,-98691.65,Hardware,18,15054.66
2022-01-22,Accounting Audit,-4363.82,Professional Services,18,665.67
2022-01-22,Uber/Ola Rides,-18323.73,Travel,18,2795.15
2022-01-23,Microsoft 365,-2478.31,Software,18,378.05
2022-01-24,Server Rack Equipment,-106557.79,Hardware,18,16254.58
2022-01-27,Diwali Gifts,-3571.88,Other,12,382.7
2022-01-27,Flight to Mumbai,-5364.98,Travel,5,255.48
2022-01-27,Print Media Ad,-5950.36,Marketing,18,907.68
2022-01-27,Server Rack Equipment,-41870.68,Hardware,18,6387.05
2022-01-27,HR Consultant,-1165.49,Professional Services,18,177.79
2022-01-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-01-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-01-28,Hotel Stay - Client Visit,-13200.71,Travel,5,628.61
2022-01-28,Coffee for Pantry,-5989.24,Other,12,641.7
2022-01-29,HR Consultant,-3797.27,Professional Services,18,579.24
2022-01-31,Accounting Audit,-1175.64,Professional Services,18,179.33
2022-01-31,Repairs & Maintenance,-2252.17,Other,5,107.25
2022-01-31,Printer Paper,-4353.99,Office Supplies,12,466.5
2022-02-01,Accounting Audit,-4540.04,Professional Services,18,692.55
2022-02-01,Service Contract Q2,401670.66,Revenue,18,61271.8
2022-02-01,Hotel Stay - Client Visit,-5885.92,Travel,12,630.63
2022-02-01,AWS Cloud Bill,-6189.33,Software,18,944.13
2022-02-02,Marketing Agency Fees,-998.03,Professional Services,18,152.24
2022-02-02,New Laptop (Dell),-10895.32,Hardware,18,1662.0
2022-02-03,LinkedIn Promo,-27138.51,Marketing,18,4139.77
2022-02-03,SaaS Subscription (Jira),-6644.95,Software,18,1013.64
2022-02-03,Train Tickets,-14118.16,Travel,18,2153.62
2022-02-04,Toner Cartridges,-4789.23,Office Supplies,18,730.56
2022-02-04,Ad Revenue,129522.54,Revenue,18,19757.68
2022-02-04,Hotel Stay - Client Visit,-10277.54,Travel,5,489.41
2022-02-04,Consulting Fees,351960.29,Revenue,18,53688.86
2022-02-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-02-05,Print Media Ad,-8029.27,Marketing,18,1224.8
2022-02-05,Flight to Mumbai,-17278.97,Travel,5,822.81
2022-02-06,Consulting Fees,302081.43,Revenue,18,46080.22
2022-02-06,Flight to Mumbai,-13107.97,Travel,18,1999.52
2022-02-06,Facebook Ads,-15807.73,Marketing,18,2411.35
2022-02-06,SaaS Subscription (Jira),-3887.36,Software,18,592.99
2022-02-07,LinkedIn Promo,-13975.17,Marketing,18,2131.81
2022-02-07,Monitor Screen,-99786.64,Hardware,18,15221.69
2022-02-07,Desk Organizers,-3484.12,Office Supplies,18,531.48
2022-02-08,Train Tickets,-18649.81,Travel,18,2844.89
2022-02-08,Facebook Ads,-26603.24,Marketing,18,4058.12
2022-02-08,Marketing Agency Fees,-5449.25,Professional Services,18,831.24
2022-02-08,Train Tickets,-7327.77,Travel,18,1117.8
2022-02-09,Staples Order,-3345.97,Office Supplies,12,358.5
2022-02-09,Marketing Agency Fees,-3220.06,Professional Services,18,491.2
2022-02-09,Coffee for Pantry,-3850.98,Other,5,183.38
2022-02-10,Monthly Internet & Phone,-8853.35805072077,Utilities,18,1350.5122450252022
2022-02-10,Uber/Ola Rides,-5075.81,Travel,18,774.28
2022-02-10,Google Ads Campaign,-21544.68,Marketing,18,3286.48
2022-02-11,Whiteboard Markers,-4689.84,Office Supplies,12,502.48
2022-02-11,Hotel Stay - Client Visit,-9007.63,Travel,18,1374.05
2022-02-11,Facebook Ads,-4493.27,Marketing,18,685.41
2022-02-12,Microsoft 365,-1648.9,Software,18,251.53
2022-02-12,Zoom Pro License,-4417.83,Software,18,673.91
2022-02-12,Uber/Ola Rides,-17878.8,Travel,12,1915.59
2022-02-12,Whiteboard Markers,-1236.26,Office Supplies,18,188.58
2022-02-13,New Laptop (Dell),-50125.86,Hardware,18,7646.32
2022-02-13,Staples Order,-5430.69,Office Supplies,12,581.86
2022-02-13,AWS Cloud Bill,-4458.48,Software,18,680.11
2022-02-14,Product Sales,80853.99,Revenue,18,12333.66
2022-02-15,Microsoft 365,-1598.44,Software,18,243.83
2022-02-15,Server Rack Equipment,-99436.0,Hardware,18,15168.2
2022-02-15,Train Tickets,-1813.17,Travel,18,276.58
2022-02-16,HR Consultant,-2405.53,Professional Services,18,366.95
2022-02-16,Toner Cartridges,-4644.22,Office Supplies,12,497.59
2022-02-16,Facebook Ads,-8010.19,Marketing,18,1221.89
2022-02-17,Print Media Ad,-6388.57,Marketing,18,974.53
2022-02-18,Consulting Fees,101027.49,Revenue,18,15410.97
2022-02-18,Legal Consultation,-971.32,Professional Services,18,148.17
2022-02-19,Hotel Stay - Client Visit,-9117.72,Travel,5,434.18
2022-02-20,New Laptop (Dell),-21812.38,Hardware,18,3327.31
2022-02-21,Print Media Ad,-4833.13,Marketing,18,737.26
2022-02-23,Toner Cartridges,-2048.7,Office Supplies,18,312.51
2022-02-24,Repairs & Maintenance,-2235.99,Other,12,239.57
2022-02-25,Server Rack Equipment,-27825.12,Hardware,18,4244.51
2022-02-25,Coffee for Pantry,-2940.27,Other,18,448.52
2022-02-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-02-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-02-28,SaaS Subscription (Jira),-1062.9,Software,18,162.14
2022-03-01,Repairs & Maintenance,-5953.81,Other,12,637.91
2022-03-01,Service Contract Q2,285814.02,Revenue,18,43598.75
2022-03-01,Microsoft 365,-3398.11,Software,18,518.36
2022-03-02,Google Ads Campaign,-5578.32,Marketing,18,850.93
2022-03-03,Adobe Creative Cloud,-4203.93,Software,18,641.28
2022-03-04,Staples Order,-4978.72,Office Supplies,12,533.43
2022-03-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-03-05,LinkedIn Promo,-13149.95,Marketing,18,2005.92
2022-03-05,SaaS Subscription (Jira),-800.36,Software,18,122.09
2022-03-07,Toner Cartridges,-6203.18,Office Supplies,12,664.63
2022-03-07,Uber/Ola Rides,-13439.83,Travel,5,639.99
2022-03-07,Mouse & Keyboards,-30670.07,Hardware,18,4678.49
2022-03-07,Monitor Screen,-76781.45,Hardware,18,11712.42
2022-03-08,Server Rack Equipment,-18989.86,Hardware,18,2896.76
2022-03-08,Cleaning Services,-643.64,Other,18,98.18
2022-03-10,Monthly Internet & Phone,-8020.523411435152,Utilities,18,1223.469672930786
2022-03-10,Adobe Creative Cloud,-6457.58,Software,18,985.05
2022-03-10,Accounting Audit,-166.81,Professional Services,18,25.45
2022-03-11,Product Sales,108493.88,Revenue,18,16549.91
2022-03-11,Server Rack Equipment,-50457.12,Hardware,18,7696.85
2022-03-11,Toner Cartridges,-2829.3,Office Supplies,18,431.59
2022-03-11,Microsoft 365,-4558.29,Software,18,695.33
2022-03-12,Uber/Ola Rides,-12379.79,Travel,12,1326.41
2022-03-13,Accounting Audit,-6355.73,Professional Services,18,969.52
2022-03-14,Legal Consultation,-6308.58,Professional Services,18,962.33
2022-03-14,Toner Cartridges,-3991.43,Office Supplies,12,427.65
2022-03-14,Whiteboard Markers,-1962.04,Office Supplies,12,210.22
2022-03-15,Mouse & Keyboards,-105886.85,Hardware,18,16152.23
2022-03-15,Product Sales,174754.25,Revenue,18,26657.43
2022-03-16,Service Contract Q2,285107.01,Revenue,18,43490.9
2022-03-16,Google Ads Campaign,-24301.14,Marketing,18,3706.95
2022-03-16,Staples Order,-3664.72,Office Supplies,12,392.65
2022-03-18,Marketing Agency Fees,-3650.68,Professional Services,18,556.88
2022-03-18,Service Contract Q2,119547.2,Revenue,18,18236.01
2022-03-19,Ad Revenue,132917.64,Revenue,18,20275.57
2022-03-21,LinkedIn Promo,-17059.26,Marketing,18,2602.26
2022-03-21,Diwali Gifts,-1111.78,Other,12,119.12
2022-03-21,Print Media Ad,-2734.84,Marketing,18,417.18
2022-03-22,Monitor Screen,-96231.65,Hardware,18,14679.4
2022-03-22,Flight to Mumbai,-4379.99,Travel,12,469.28
2022-03-22,Consulting Fees,302512.35,Revenue,18,46145.95
2022-03-22,Marketing Agency Fees,-5010.9,Professional Services,18,764.38
2022-03-23,Diwali Gifts,-2886.47,Other,12,309.26
2022-03-24,Accounting Audit,-2532.34,Professional Services,18,386.29
2022-03-25,Print Media Ad,-25817.99,Marketing,18,3938.34
2022-03-25,Desk Organizers,-3444.99,Office Supplies,18,525.51
2022-03-25,Repairs & Maintenance,-3209.87,Other,5,152.85
2022-03-26,Uber/Ola Rides,-12402.58,Travel,18,1891.92
2022-03-26,Marketing Agency Fees,-6640.07,Professional Services,18,1012.89
2022-03-27,Desk Organizers,-5584.25,Office Supplies,18,851.84
2022-03-27,Google Ads Campaign,-23661.1,Marketing,18,3609.32
2022-03-27,Service Contract Q2,261144.47,Revenue,18,39835.6
2022-03-27,Zoom Pro License,-3126.53,Software,18,476.93
2022-03-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-03-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-03-28,Zoom Pro License,-926.37,Software,18,141.31
2022-03-29,Marketing Agency Fees,-2401.82,Professional Services,18,366.38
2022-03-29,Staples Order,-891.3,Office Supplies,12,95.5
2022-03-31,Flight to Mumbai,-10110.21,Travel,12,1083.24
2022-03-31,Diwali Gifts,-6697.11,Other,18,1021.59
2022-03-31,Coffee for Pantry,-2253.57,Other,5,107.31
2022-03-31,Hotel Stay - Client Visit,-11595.99,Travel,5,552.19
2022-04-01,Service Contract Q2,339661.09,Revenue,18,51812.71
2022-04-02,Flight to Mumbai,-14276.87,Travel,18,2177.83
2022-04-03,Ad Revenue,145495.64,Revenue,18,22194.25
2022-04-03,Hotel Stay - Client Visit,-5531.49,Travel,12,592.66
2022-04-03,Accounting Audit,-6237.62,Professional Services,18,951.5
2022-04-03,Toner Cartridges,-493.09,Office Supplies,18,75.22
2022-04-04,Microsoft 365,-2291.25,Software,18,349.51
2022-04-04,Google Ads Campaign,-5250.47,Marketing,18,800.92
2022-04-04,Server Rack Equipment,-97156.97,Hardware,18,14820.55
2022-04-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-04-05,LinkedIn Promo,-3481.41,Marketing,18,531.06
2022-04-05,Microsoft 365,-754.01,Software,18,115.02
2022-04-05,Staples Order,-4745.75,Office Supplies,18,723.93
2022-04-06,AWS Cloud Bill,-6152.84,Software,18,938.57
2022-04-07,Online Store Sales,381798.03,Revenue,18,58240.38
